,open,high,low,close,volume,day,time
2262,243.23,243.25,243.0,243.04,155567,2017-08-18,11:00:00
2263,243.03,243.45,243.03,243.4,179761,2017-08-18,11:30:00
2264,243.23,243.53,242.61,243.51,588978,2017-08-18,12:00:00
2265,243.5,243.56,243.35,243.38,855281,2017-08-18,12:30:00
2266,243.36,243.36,242.65,242.89,2808247,2017-08-18,13:00:00
2267,242.9,242.99,242.2,242.21,15333185,2017-08-18,13:30:00
2268,242.22,242.99,242.21,242.68,11941687,2017-08-18,14:00:00
2269,242.68,242.88,242.42,242.7,14620490,2017-08-18,14:30:00
2270,242.7,243.34,242.28,243.25,7838310,2017-08-18,15:00:00
2271,243.24,243.76,243.12,243.58,7916105,2017-08-18,15:30:00
2272,243.58,243.63,243.24,243.57,4565663,2017-08-18,16:00:00
2273,242.57,242.61,242.53,242.61,3200,2017-08-21,09:30:00
2274,242.66,242.91,242.65,242.91,3335,2017-08-21,10:00:00
2275,243.04,243.04,242.8,242.86,16300,2017-08-21,10:30:00
2276,242.88,242.96,242.86,242.96,31376,2017-08-21,11:00:00
2277,242.88,243.06,242.87,242.94,63685,2017-08-21,11:30:00
2278,242.88,242.95,242.76,242.84,102841,2017-08-21,12:00:00
2279,242.84,242.89,242.73,242.82,194828,2017-08-21,12:30:00
2280,242.8,242.83,242.6,242.64,499127,2017-08-21,13:00:00
2281,242.64,242.85,242.25,242.32,5847795,2017-08-21,13:30:00
2282,242.33,242.36,241.83,242.12,7340246,2017-08-21,14:00:00
2283,242.1,242.58,242.06,242.505,4473075,2017-08-21,14:30:00
2284,242.5,242.83,242.3,242.65,3485733,2017-08-21,15:00:00
2285,242.65,243.05,242.64,242.83,3626601,2017-08-21,15:30:00
2286,242.83,243.17,242.81,243.15,2248272,2017-08-21,16:00:00
2287,243.25,243.33,243.25,243.33,500,2017-08-22,09:30:00
2288,243.42,243.45,243.3,243.3,5110,2017-08-22,10:00:00
2289,243.3,243.35,243.22,243.22,25224,2017-08-22,10:30:00
2290,243.27,243.55,243.27,243.4,149317,2017-08-22,11:00:00
2291,243.4,243.56,243.36,243.51,165375,2017-08-22,11:30:00
2292,243.51,243.76,243.3,243.76,191057,2017-08-22,12:00:00
2293,243.76,243.86,243.64,243.67,223271,2017-08-22,12:30:00
2294,243.67,243.7,243.53,243.59,311332,2017-08-22,13:00:00
2295,243.58,244.47,243.55,244.2601,6782032,2017-08-22,13:30:00
2296,244.26,244.57,244.26,244.45,4816206,2017-08-22,14:00:00
2297,244.46,244.64,244.37,244.5941,3435257,2017-08-22,14:30:00
2298,244.59,244.68,244.44,244.635,2919272,2017-08-22,15:00:00
2299,244.635,244.93,244.6,244.86,3449793,2017-08-22,15:30:00
2300,244.86,245.0801,244.84,244.92,4304286,2017-08-22,16:00:00
2301,244.99,245.05,244.97,244.98,10200,2017-08-23,09:30:00
2302,244.95,244.95,244.84,244.88,27882,2017-08-23,10:00:00
2303,244.9,244.98,244.82,244.98,19460,2017-08-23,10:30:00
2304,245.0,245.05,244.97,244.99,53322,2017-08-23,11:00:00
2305,245.0,245.0,244.58,244.71,266364,2017-08-23,11:30:00
2306,244.7,245.3745,244.65,244.65,221187,2017-08-23,12:00:00
2307,244.64,244.66,244.5,244.56,654188,2017-08-23,12:30:00
2308,244.55,244.56,244.34,244.36,511725,2017-08-23,13:00:00
2309,244.35,244.83,244.16,244.79,6642365,2017-08-23,13:30:00
2310,244.79,244.89,244.3959,244.68,3497145,2017-08-23,14:00:00
2311,244.69,244.94,244.54,244.65,2733725,2017-08-23,14:30:00
2312,244.656,244.93,244.53,244.92,2320445,2017-08-23,15:00:00
2313,244.92,245.05,244.77,244.94,2330922,2017-08-23,15:30:00
2314,244.93,245.04,244.8,244.82,2566428,2017-08-23,16:00:00
2315,244.6,244.7,244.57,244.7,8005,2017-08-24,09:30:00
2316,244.71,244.79,244.68,244.7,24068,2017-08-24,10:00:00
2317,244.73,244.73,244.62,244.67,6618,2017-08-24,10:30:00
2318,244.65,244.91,244.57,244.9,448809,2017-08-24,11:00:00
2319,244.9,244.94,244.85,244.87,55743,2017-08-24,11:30:00
2320,244.85,245.02,244.6,244.94,148946,2017-08-24,12:00:00
2321,244.93,245.09,244.91,245.05,328769,2017-08-24,12:30:00
2322,245.05,245.07,244.97,245.0,270270,2017-08-24,13:00:00
2323,245.0,245.18,244.12,244.19,6311886,2017-08-24,13:30:00
2324,244.19,244.6,244.0,244.53,4411435,2017-08-24,14:00:00
2325,244.54,245.0,244.54,244.69,2307561,2017-08-24,14:30:00
2326,244.69,244.76,243.91,244.09,3653270,2017-08-24,15:00:00
2327,244.08,244.24,243.75,244.22,5048558,2017-08-24,15:30:00
2328,244.23,244.34,244.14,244.21,2376628,2017-08-24,16:00:00
2329,244.53,244.75,244.49,244.72,2339,2017-08-25,09:30:00
2330,244.8,244.83,244.75,244.83,8421,2017-08-25,10:00:00
2331,244.78,244.93,244.78,244.93,41785,2017-08-25,10:30:00
2332,244.97,245.06,244.89,244.92,139431,2017-08-25,11:00:00
2333,244.92,245.15,244.92,245.09,94180,2017-08-25,11:30:00
2334,245.08,245.09,244.92,244.96,163959,2017-08-25,12:00:00
2335,244.98,245.02,244.86,244.99,359328,2017-08-25,12:30:00
2336,244.99,245.04,244.87,244.88,441202,2017-08-25,13:00:00
2337,244.9,245.43,244.84,245.2701,6167350,2017-08-25,13:30:00
2338,245.27,245.61,245.225,245.365,6535504,2017-08-25,14:00:00
2339,245.37,245.43,244.816,244.88,4895843,2017-08-25,14:30:00
2340,244.885,244.89,244.425,244.59,4836779,2017-08-25,15:00:00
2341,244.59,244.825,244.39,244.59,3819360,2017-08-25,15:30:00
2342,244.59,244.87,244.56,244.8,2027646,2017-08-25,16:00:00
2343,244.39,244.47,244.39,244.46,1206,2017-08-28,09:30:00
2344,244.43,244.43,244.35,244.43,5104,2017-08-28,10:00:00
2345,244.49,244.5,244.49,244.49,12001,2017-08-28,10:30:00
2346,244.47,244.7,244.47,244.67,88757,2017-08-28,11:00:00
2347,244.67,244.71,244.64,244.71,45075,2017-08-28,11:30:00
2348,244.7,244.92,244.68,244.86,101141,2017-08-28,12:00:00
2349,244.89,245.0,244.89,245.0,228424,2017-08-28,12:30:00
2350,245.0,245.15,245.0,245.14,232146,2017-08-28,13:00:00
2351,245.13,245.2,244.58,244.64,3369709,2017-08-28,13:30:00
2352,244.63,244.73,244.4101,244.47,2688632,2017-08-28,14:00:00
2353,244.47,244.79,244.34,244.74,2026246,2017-08-28,14:30:00
2354,244.76,244.832,244.52,244.62,1600541,2017-08-28,15:00:00
2355,244.62,244.68,244.4,244.6,1373373,2017-08-28,15:30:00
2356,244.6,244.6,244.17,244.23,2022118,2017-08-28,16:00:00
2357,242.79,243.04,242.79,242.95,12774,2017-08-29,09:30:00
2358,242.93,243.0,242.78,242.95,18063,2017-08-29,10:00:00
2359,242.95,243.09,242.92,243.09,28189,2017-08-29,10:30:00
2360,243.14,243.42,243.14,243.29,111772,2017-08-29,11:00:00
2361,243.34,243.52,243.32,243.43,252921,2017-08-29,11:30:00
2362,243.43,243.53,243.25,243.37,379810,2017-08-29,12:00:00
2363,243.35,243.41,243.11,243.26,426424,2017-08-29,12:30:00
2364,243.25,243.27,243.05,243.1,826163,2017-08-29,13:00:00
2365,243.11,243.85,242.93,243.8,7940379,2017-08-29,13:30:00
2366,243.8,243.88,243.47,243.8101,4944713,2017-08-29,14:00:00
2367,243.81,244.33,243.8,244.22,4886778,2017-08-29,14:30:00
2368,244.22,244.48,244.13,244.21,3630856,2017-08-29,15:00:00
2369,244.21,244.57,244.15,244.4,2925629,2017-08-29,15:30:00
2370,244.4,244.53,244.32,244.49,2594000,2017-08-29,16:00:00
2371,245.21,245.21,245.16,245.16,2100,2017-08-30,09:30:00
2372,245.15,245.15,245.13,245.13,2200,2017-08-30,10:00:00
2373,245.2,245.26,245.2,245.24,11314,2017-08-30,10:30:00
2374,245.23,245.26,245.01,245.01,48396,2017-08-30,11:00:00
2375,245.04,245.15,245.01,245.13,62767,2017-08-30,11:30:00
2376,245.21,245.21,244.97,245.03,116490,2017-08-30,12:00:00
2377,245.05,245.06,244.67,244.7,476766,2017-08-30,12:30:00
2378,244.72,244.91,244.62,244.82,459103,2017-08-30,13:00:00
2379,244.83,245.15,244.62,245.11,4557023,2017-08-30,13:30:00
2380,245.11,245.26,244.98,245.215,3590798,2017-08-30,14:00:00
2381,245.22,245.49,245.03,245.47,4811729,2017-08-30,14:30:00
2382,245.47,245.501,245.33,245.4715,2735979,2017-08-30,15:00:00
2383,245.47,245.59,245.38,245.51,2860526,2017-08-30,15:30:00
2384,245.52,245.59,245.44,245.55,1645359,2017-08-30,16:00:00
2385,246.61,246.77,246.61,246.76,5505,2017-08-31,09:30:00
2386,246.8,246.85,246.48,246.51,17236,2017-08-31,10:00:00
2387,246.47,246.56,246.39,246.55,39093,2017-08-31,10:30:00
2388,246.55,246.68,246.47,246.5,207932,2017-08-31,11:00:00
2389,246.54,246.54,246.32,246.37,130813,2017-08-31,11:30:00
2390,246.65,246.66,246.32,246.44,287207,2017-08-31,12:00:00
2391,246.45,246.61,246.43,246.57,210457,2017-08-31,12:30:00
2392,246.57,246.75,246.57,246.74,249728,2017-08-31,13:00:00
2393,246.73,247.03,246.61,246.99,6047625,2017-08-31,13:30:00
2394,247.0,247.31,246.95,247.19,5278326,2017-08-31,14:00:00
2395,247.2,247.205,246.79,246.9656,4675904,2017-08-31,14:30:00
2396,246.97,247.12,246.86,247.02,3286015,2017-08-31,15:00:00
2397,247.0,247.099,246.68,247.04,4491033,2017-08-31,15:30:00
2398,247.04,247.25,246.0473,247.229,5922385,2017-08-31,16:00:00
2399,247.59,247.59,247.59,247.59,100,2017-09-01,09:30:00
2400,247.6,247.77,247.6,247.74,4569,2017-09-01,10:00:00
2401,247.74,247.85,247.74,247.84,17409,2017-09-01,10:30:00
2402,247.82,247.9,247.81,247.89,51638,2017-09-01,11:00:00
2403,247.9,248.05,247.86,247.98,58632,2017-09-01,11:30:00
2404,247.85,248.03,247.45,247.93,484193,2017-09-01,12:00:00
2405,247.95,248.18,247.49,247.92,455385,2017-09-01,12:30:00
2406,247.96,248.1,247.88,247.93,374332,2017-09-01,13:00:00
2407,247.92,248.12,247.69,247.85,6101611,2017-09-01,13:30:00
2408,247.86,247.94,247.67,247.94,4661065,2017-09-01,14:00:00
2409,247.93,248.17,247.85,248.13,3734019,2017-09-01,14:30:00
2410,248.11,248.2,247.905,247.92,5269456,2017-09-01,15:00:00
2411,247.92,248.115,247.85,248.09,2247027,2017-09-01,15:30:00
2412,248.1,248.22,248.05,248.17,1933304,2017-09-01,16:00:00
2413,247.3,247.3,247.16,247.17,17613,2017-09-05,09:30:00
2414,247.16,247.16,246.94,246.94,9702,2017-09-05,10:00:00
2415,246.95,247.05,246.94,247.03,79871,2017-09-05,10:30:00
2416,247.05,247.28,247.03,247.25,35564,2017-09-05,11:00:00
2417,247.25,247.32,247.23,247.3,92342,2017-09-05,11:30:00
2418,247.31,247.4,247.06,247.24,472460,2017-09-05,12:00:00
2419,247.23,247.84,247.19,247.22,297843,2017-09-05,12:30:00
2420,247.22,247.34,247.21,247.25,391156,2017-09-05,13:00:00
2421,247.24,247.52,246.93,247.3699,6494542,2017-09-05,13:30:00
2422,247.37,247.48,247.06,247.12,4282022,2017-09-05,14:00:00
2423,247.12,247.15,246.61,246.83,4614269,2017-09-05,14:30:00
2424,246.83,246.885,246.46,246.62,4030042,2017-09-05,15:00:00
2425,246.61,246.85,246.5625,246.77,1969125,2017-09-05,15:30:00
2426,246.75,246.75,245.71,245.735,8245304,2017-09-05,16:00:00
2427,246.44,246.44,246.11,246.26,8195,2017-09-06,09:30:00
2428,246.46,246.47,246.45,246.47,1204,2017-09-06,10:00:00
2429,246.31,246.44,246.28,246.31,7909,2017-09-06,10:30:00
2430,246.37,246.5,246.37,246.5,49613,2017-09-06,11:00:00
2431,246.52,246.71,246.52,246.68,67800,2017-09-06,11:30:00
2432,246.67,246.77,246.46,246.77,156028,2017-09-06,12:00:00
2433,246.77,246.91,246.68,246.87,487719,2017-09-06,12:30:00
2434,246.87,246.97,246.82,246.85,390949,2017-09-06,13:00:00
2435,246.84,247.0,246.6,246.77,5728027,2017-09-06,13:30:00
2436,246.765,247.08,246.52,246.64,4908256,2017-09-06,14:00:00
2437,246.64,246.78,246.24,246.69,5674545,2017-09-06,14:30:00
2438,246.69,246.75,246.23,246.48,3118256,2017-09-06,15:00:00
2439,246.48,246.61,246.39,246.59,1957585,2017-09-06,15:30:00
2440,246.59,246.75,246.42,246.69,1891070,2017-09-06,16:00:00
2441,246.76,246.79,246.74,246.74,5600,2017-09-07,09:30:00
2442,246.78,247.01,246.78,247.01,11455,2017-09-07,10:00:00
2443,246.99,247.15,246.96,247.14,67886,2017-09-07,10:30:00
2444,247.09,247.14,246.96,246.96,50871,2017-09-07,11:00:00
2445,246.96,247.14,246.93,247.09,45066,2017-09-07,11:30:00
2446,247.09,247.09,246.88,247.02,172324,2017-09-07,12:00:00
2447,247.0,247.21,246.9,247.15,396330,2017-09-07,12:30:00
2448,247.14,247.28,247.1,247.25,297967,2017-09-07,13:00:00
2449,247.26,247.27,246.84,246.9,5299451,2017-09-07,13:30:00
2450,246.9,246.915,246.43,246.515,6167145,2017-09-07,14:00:00
2451,246.52,247.155,246.44,247.01,5663164,2017-09-07,14:30:00
2452,247.0,247.14,246.56,246.65,4472842,2017-09-07,15:00:00
2453,246.63,246.87,246.59,246.7,5011633,2017-09-07,15:30:00
2454,246.69,246.78,246.52,246.55,3999591,2017-09-07,16:00:00
2455,246.6,246.64,246.4,246.4,1001,2017-09-08,09:30:00
2456,246.5,246.5,246.4,246.4,854,2017-09-08,10:00:00
2457,246.28,246.3,246.14,246.18,18442,2017-09-08,10:30:00
2458,246.2,246.38,246.18,246.35,57613,2017-09-08,11:00:00
2459,246.37,246.45,246.33,246.43,51623,2017-09-08,11:30:00
2460,246.18,246.52,246.18,246.5,119066,2017-09-08,12:00:00
2461,246.5,246.58,246.45,246.55,117393,2017-09-08,12:30:00
2462,246.56,246.56,246.43,246.53,119860,2017-09-08,13:00:00
2463,246.53,246.72,246.3,246.71,5324851,2017-09-08,13:30:00
2464,246.71,246.87,246.57,246.665,4957772,2017-09-08,14:00:00
2465,246.65,246.8642,246.55,246.83,2150959,2017-09-08,14:30:00
2466,246.83,247.11,246.79,246.94,2889171,2017-09-08,15:00:00
2467,246.93,246.99,246.74,246.77,2236299,2017-09-08,15:30:00
2468,246.77,246.82,246.58,246.78,1943260,2017-09-08,16:00:00
2469,248.03,248.08,247.98,248.08,21000,2017-09-11,09:30:00
2470,248.08,248.11,248.02,248.09,6193,2017-09-11,10:00:00
2471,248.09,248.09,248.01,248.06,53335,2017-09-11,10:30:00
2472,248.06,248.06,247.88,247.88,56777,2017-09-11,11:00:00
2473,247.88,247.9,247.77,247.81,65831,2017-09-11,11:30:00
2474,247.82,247.93,247.81,247.85,97045,2017-09-11,12:00:00
2475,247.86,247.97,247.85,247.93,539674,2017-09-11,12:30:00
2476,247.92,248.04,247.92,248.03,323449,2017-09-11,13:00:00
2477,248.04,248.65,248.02,248.53,8733363,2017-09-11,13:30:00
2478,248.53,248.79,248.525,248.66,5077328,2017-09-11,14:00:00
2479,248.67,248.73,248.5,248.55,5068696,2017-09-11,14:30:00
2480,248.56,248.65,248.52,248.61,1787471,2017-09-11,15:00:00
2481,248.61,248.95,248.6,248.9,3453595,2017-09-11,15:30:00
2482,248.9,249.04,248.81,249.01,2847813,2017-09-11,16:00:00
2483,249.51,249.53,249.51,249.53,14700,2017-09-12,09:30:00
2484,249.56,249.59,249.56,249.59,5125,2017-09-12,10:00:00
2485,249.58,249.62,249.58,249.59,6120,2017-09-12,10:30:00
2486,249.58,249.69,249.58,249.67,40130,2017-09-12,11:00:00
2487,249.67,249.73,249.66,249.72,131353,2017-09-12,11:30:00
2488,249.72,249.72,249.62,249.64,78597,2017-09-12,12:00:00
2489,249.62,249.64,249.45,249.52,189986,2017-09-12,12:30:00
2490,249.53,249.65,249.52,249.63,258105,2017-09-12,13:00:00
2491,249.63,249.975,249.57,249.78,6673301,2017-09-12,13:30:00
2492,249.78,249.86,249.57,249.5854,3379972,2017-09-12,14:00:00
2493,249.58,249.72,249.42,249.595,3606464,2017-09-12,14:30:00
2494,249.58,249.67,249.51,249.65,3371134,2017-09-12,15:00:00
2495,249.65,249.77,249.63,249.7,2299826,2017-09-12,15:30:00
2496,249.7,249.83,249.65,249.8,2019644,2017-09-12,16:00:00
2497,249.78,249.78,249.7,249.71,8600,2017-09-13,09:30:00
2498,249.72,249.72,249.71,249.71,500,2017-09-13,10:00:00
2499,249.76,249.76,249.67,249.67,6300,2017-09-13,10:30:00
2500,249.67,249.75,249.65,249.75,40067,2017-09-13,11:00:00
2501,249.75,249.84,249.73,249.82,36191,2017-09-13,11:30:00
2502,249.69,249.83,249.69,249.74,112111,2017-09-13,12:00:00
2503,249.74,249.8,249.63,249.77,305946,2017-09-13,12:30:00
2504,249.78,249.81,249.63,249.71,327223,2017-09-13,13:00:00
2505,249.73,249.965,249.59,249.96,4190271,2017-09-13,13:30:00
2506,249.955,250.06,249.875,250.01,3512254,2017-09-13,14:00:00
2507,250.0,250.06,249.84,249.95,3601447,2017-09-13,14:30:00
2508,249.96,250.1,249.94,249.975,3908274,2017-09-13,15:00:00
2509,249.98,249.99,249.73,249.855,3222918,2017-09-13,15:30:00
2510,249.86,250.01,249.84,249.95,3644192,2017-09-13,16:00:00
2511,250.03,250.08,250.03,250.08,1700,2017-09-14,09:30:00
2512,250.09,250.12,250.08,250.08,1000,2017-09-14,10:00:00
2513,250.01,250.07,250.01,250.03,2181,2017-09-14,10:30:00
2514,250.04,250.1,249.98,249.98,72434,2017-09-14,11:00:00
2515,249.99,250.08,249.98,250.05,112803,2017-09-14,11:30:00
2516,250.02,250.09,249.65,249.65,479893,2017-09-14,12:00:00
2517,249.65,249.74,249.45,249.6,1056574,2017-09-14,12:30:00
2518,249.6,249.84,249.55,249.81,1210258,2017-09-14,13:00:00
2519,249.79,249.98,249.6,249.95,7128589,2017-09-14,13:30:00
2520,249.95,250.05,249.82,249.99,3491989,2017-09-14,14:00:00
2521,249.98,250.15,249.97,250.06,2449517,2017-09-14,14:30:00
2522,250.06,250.32,250.02,250.165,2733127,2017-09-14,15:00:00
2523,250.17,250.21,250.035,250.12,2257180,2017-09-14,15:30:00
2524,250.125,250.16,249.98,250.06,1783025,2017-09-14,16:00:00
2525,248.6,248.63,248.6,248.63,300,2017-09-15,09:30:00
2526,248.57,248.59,248.52,248.58,17590,2017-09-15,10:00:00
2527,248.59,248.65,248.55,248.56,45349,2017-09-15,10:30:00
2528,248.59,248.63,248.55,248.63,92263,2017-09-15,11:00:00
2529,248.63,248.81,248.63,248.76,136806,2017-09-15,11:30:00
2530,248.78,248.82,248.58,248.71,167919,2017-09-15,12:00:00
2531,248.67,248.73,248.58,248.61,214308,2017-09-15,12:30:00
2532,248.6,248.74,248.45,248.71,1464855,2017-09-15,13:00:00
2533,248.69,248.88,248.63,248.65,7552544,2017-09-15,13:30:00
2534,248.645,248.954,248.57,248.765,6652311,2017-09-15,14:00:00
2535,248.77,249.18,248.72,249.05,16928372,2017-09-15,14:30:00
2536,249.05,249.06,248.945,249.04,3922681,2017-09-15,15:00:00
2537,249.03,249.09,248.94,249.0766,2737291,2017-09-15,15:30:00
2538,249.0701,249.11,249.03,249.08,1813957,2017-09-15,16:00:00
2539,249.85,249.88,249.85,249.88,1630,2017-09-18,09:30:00
2540,249.78,249.82,249.75,249.75,3900,2017-09-18,10:00:00
2541,249.75,249.82,249.75,249.75,55051,2017-09-18,10:30:00
2542,249.75,249.75,249.67,249.67,49627,2017-09-18,11:00:00
2543,249.66,249.75,249.66,249.74,36087,2017-09-18,11:30:00
2544,249.74,249.75,249.6,249.6,153948,2017-09-18,12:00:00
2545,249.61,249.65,249.52,249.56,81298,2017-09-18,12:30:00
2546,249.57,249.71,249.57,249.65,293090,2017-09-18,13:00:00
2547,249.61,250.12,249.47,249.995,5419981,2017-09-18,13:30:00
2548,249.99,250.05,249.3,249.93,4425645,2017-09-18,14:00:00
2549,249.93,250.01,249.875,249.885,1694403,2017-09-18,14:30:00
2550,249.88,250.07,249.87,250.05,2860081,2017-09-18,15:00:00
2551,250.06,250.07,249.87,249.9,2017445,2017-09-18,15:30:00
2552,249.9,249.96,249.86,249.89,1289861,2017-09-18,16:00:00
2553,249.86,249.99,249.86,249.96,3867,2017-09-19,09:30:00
2554,249.99,250.0,249.94,249.94,4976,2017-09-19,10:00:00
2555,249.94,249.98,249.91,249.98,30006,2017-09-19,10:30:00
2556,249.96,249.99,249.9,249.92,47892,2017-09-19,11:00:00
2557,249.92,249.96,249.9,249.9,10733,2017-09-19,11:30:00
2558,249.92,249.96,249.92,249.95,19699,2017-09-19,12:00:00
2559,249.96,249.96,249.88,249.91,36389,2017-09-19,12:30:00
2560,249.9,250.0,249.89,249.98,115426,2017-09-19,13:00:00
2561,250.0,250.02,249.65,249.71,3805682,2017-09-19,13:30:00
2562,249.72,249.96,249.68,249.9,2812108,2017-09-19,14:00:00
2563,249.9,249.96,249.76,249.86,3310865,2017-09-19,14:30:00
2564,249.85,249.87,249.6,249.83,1676879,2017-09-19,15:00:00
2565,249.84,249.97,249.83,249.9,1383071,2017-09-19,15:30:00
2566,249.9,250.06,249.89,250.01,2880443,2017-09-19,16:00:00
2567,250.0,250.02,250.0,250.02,5400,2017-09-20,09:30:00
2568,250.0,250.03,250.0,250.03,2700,2017-09-20,10:00:00
2569,249.97,250.01,249.97,250.01,18000,2017-09-20,10:30:00
2570,250.02,250.07,250.0,250.05,56125,2017-09-20,11:00:00
2571,250.05,250.08,249.97,249.97,24102,2017-09-20,11:30:00
2572,249.96,250.03,249.95,250.02,40942,2017-09-20,12:00:00
2573,250.02,250.05,250.0,250.04,29580,2017-09-20,12:30:00
2574,250.03,250.07,250.01,250.06,74495,2017-09-20,13:00:00
2575,250.06,250.19,249.93,250.02,3430086,2017-09-20,13:30:00
2576,250.02,250.03,249.85,249.955,2334096,2017-09-20,14:00:00
2577,249.95,250.03,249.75,249.79,2594009,2017-09-20,14:30:00
2578,249.79,249.945,249.72,249.93,3521122,2017-09-20,15:00:00
2579,249.94,250.06,249.935,250.025,1378192,2017-09-20,15:30:00
2580,250.03,250.12,249.98,250.06,1731993,2017-09-20,16:00:00
2607,249.19,249.25,249.11,249.25,9609,2017-09-25,09:30:00
2608,249.28,249.33,249.28,249.33,2001,2017-09-25,10:00:00
2609,249.33,249.37,249.33,249.37,17122,2017-09-25,10:30:00
2610,249.39,249.42,249.34,249.39,10107,2017-09-25,11:00:00
2611,249.38,249.45,249.36,249.4,30746,2017-09-25,11:30:00
2612,249.45,249.45,249.34,249.37,45410,2017-09-25,12:00:00
2613,249.37,249.38,249.14,249.17,107594,2017-09-25,12:30:00
2614,249.17,249.18,249.05,249.14,205735,2017-09-25,13:00:00
2615,249.14,249.34,249.07,249.23,3597914,2017-09-25,13:30:00
2616,249.23,249.5532,249.14,249.435,3504942,2017-09-25,14:00:00
2617,249.42,249.45,248.57,248.605,6617462,2017-09-25,14:30:00
2618,248.6,248.82,248.08,248.79,6998248,2017-09-25,15:00:00
2619,248.8,248.82,248.44,248.53,2099856,2017-09-25,15:30:00
2620,248.54,248.55,248.16,248.51,3255084,2017-09-25,16:00:00
2621,249.2,249.23,249.2,249.23,500,2017-09-26,09:30:00
2622,249.22,249.27,249.22,249.27,1800,2017-09-26,10:00:00
2623,249.27,249.27,249.2,249.21,11373,2017-09-26,10:30:00
2624,249.13,249.21,249.02,249.21,64868,2017-09-26,11:00:00
2625,249.21,249.23,249.11,249.15,37848,2017-09-26,11:30:00
2626,249.14,249.19,249.01,249.14,73011,2017-09-26,12:00:00
2627,249.16,249.39,249.16,249.37,189494,2017-09-26,12:30:00
2628,249.36,249.46,249.34,249.42,155794,2017-09-26,13:00:00
2629,249.43,249.7,249.31,249.57,4630771,2017-09-26,13:30:00
2630,249.58,249.67,249.46,249.46,2621180,2017-09-26,14:00:00
2631,249.465,249.495,249.11,249.14,3337957,2017-09-26,14:30:00
2632,249.14,249.195,248.805,248.95,2795965,2017-09-26,15:00:00
2633,248.945,249.18,248.89,249.15,1928890,2017-09-26,15:30:00
2634,249.15,249.28,249.015,249.25,1628271,2017-09-26,16:00:00
2635,249.47,249.47,249.24,249.3,11700,2017-09-27,09:30:00
2636,249.24,249.38,249.24,249.38,6202,2017-09-27,10:00:00
2637,249.33,249.47,249.33,249.45,35233,2017-09-27,10:30:00
2638,249.45,249.56,249.42,249.56,40804,2017-09-27,11:00:00
2639,249.54,249.6,249.54,249.6,44379,2017-09-27,11:30:00
2640,249.08,249.65,249.08,249.63,121465,2017-09-27,12:00:00
2641,249.58,249.65,249.51,249.63,126396,2017-09-27,12:30:00
2642,249.63,249.92,249.6,249.88,414937,2017-09-27,13:00:00
2643,249.88,250.05,249.73,249.755,6509217,2017-09-27,13:30:00
2644,249.75,249.86,249.505,249.53,4009979,2017-09-27,14:00:00
2645,249.53,249.57,248.87,249.11,4686215,2017-09-27,14:30:00
2646,249.1,249.4,249.03,249.35,4493325,2017-09-27,15:00:00
2647,249.3589,249.38,249.18,249.3,1586506,2017-09-27,15:30:00
2648,249.29,249.33,249.13,249.25,1630034,2017-09-27,16:00:00
2649,250.04,250.04,249.97,250.0,2605,2017-09-28,09:30:00
2650,249.95,249.95,249.95,249.95,1102,2017-09-28,10:00:00
2651,249.96,249.96,249.87,249.87,2024,2017-09-28,10:30:00
2652,249.89,249.91,249.85,249.86,55870,2017-09-28,11:00:00
2653,249.87,249.91,249.58,249.65,147519,2017-09-28,11:30:00
2654,250.05,250.05,249.52,249.57,101018,2017-09-28,12:00:00
2655,249.56,249.69,249.54,249.69,189920,2017-09-28,12:30:00
2656,249.68,249.73,249.61,249.73,181366,2017-09-28,13:00:00
2657,249.73,250.0022,249.67,249.83,3467075,2017-09-28,13:30:00
2658,249.83,250.03,249.63,249.96,2181726,2017-09-28,14:00:00
2659,249.95,250.19,249.91,249.99,2584965,2017-09-28,14:30:00
2660,250.0,250.07,249.89,250.06,1714346,2017-09-28,15:00:00
2661,250.07,250.21,250.01,250.06,2395857,2017-09-28,15:30:00
2662,250.07,250.32,250.0,250.22,1788042,2017-09-28,16:00:00
2663,250.24,250.29,250.24,250.29,6200,2017-09-29,09:30:00
2664,250.29,250.34,250.29,250.34,8809,2017-09-29,10:00:00
2665,250.35,250.36,250.35,250.36,8970,2017-09-29,10:30:00
2666,250.34,250.34,250.29,250.29,19331,2017-09-29,11:00:00
2667,250.28,250.29,250.23,250.28,85049,2017-09-29,11:30:00
2668,250.35,250.35,250.25,250.29,26791,2017-09-29,12:00:00
2669,250.32,250.33,250.16,250.22,77472,2017-09-29,12:30:00
2670,250.23,250.35,250.18,250.34,644269,2017-09-29,13:00:00
2671,250.34,250.56,250.13,250.3,4012446,2017-09-29,13:30:00
2672,250.31,250.53,250.29,250.4857,2500710,2017-09-29,14:00:00
2673,250.48,250.79,250.48,250.74,3078551,2017-09-29,14:30:00
2674,250.74,250.935,250.67,250.82,4565733,2017-09-29,15:00:00
2675,250.82,251.0,250.77,250.99,2772786,2017-09-29,15:30:00
2676,250.99,251.15,250.95,251.145,1889337,2017-09-29,16:00:00
2677,251.52,251.57,251.52,251.55,7369,2017-10-02,09:30:00
2678,251.53,251.62,251.49,251.62,8504,2017-10-02,10:00:00
2679,251.63,251.69,251.58,251.68,12077,2017-10-02,10:30:00
2680,251.68,251.7,251.58,251.64,28686,2017-10-02,11:00:00
2681,251.63,251.76,251.63,251.75,115541,2017-10-02,11:30:00
